Model;Table;Column/Measure;Script;Extra Parameters
TAB_Sales_Activity;N/A;closed_opportunities_won;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;closed_opportunities_lost;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;conversion_rate;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;next_stage_status_green;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;next_stage_status_orange;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;next_stage_status_red;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;next_stage_status_gray;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;next_stage_status;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;flows;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;normal_flows;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;changed_flows;M_Analytics;^^^^false
TAB_Sales_Activity;N/A;normal_flow_rate;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;actuals_amount;M_Custom;VAR Revenues = SWITCH ( SELECTEDVALUE ( 'D_PNL'[PNL Niv 2] ), "Owned", CALCULATE ( - SUM ( 'F_Actuals'[Amount] ), 'F_Actuals'[Ownership] = "Owned" ), "Third Party", CALCULATE ( - SUM ( 'F_Actuals'[Amount] ), 'F_Actuals'[Ownership] = "Third Party" ), - SUM ( 'F_Actuals'[Amount] ) ) VAR EBITDA = CALCULATE ( - SUM ( 'F_Actuals'[Amount] ), FILTER ( ALL ( 'D_PNL' ), 'D_PNL'[PNL Niv 1] IN { "Revenues", "Operating Costs" } ) ) VAR DA = CALCULATE ( - SUM ( 'F_Actuals'[Amount] ), FILTER ( ALL ( 'D_PNL' ), 'D_PNL'[PNL Niv 1] = "EBITDA" ) ) VAR IT = CALCULATE ( - SUM ( 'F_Actuals'[Amount] ), FILTER ( ALL ( 'D_PNL' ), 'D_PNL'[PNL Niv 1] = "EBIT" ) ) VAR Result = IF ( ISINSCOPE ( 'D_PNL'[PNL Niv 1] ) || ISINSCOPE ( 'D_PNL'[PNL Niv 2] ), SWITCH ( SELECTEDVALUE ( 'D_PNL'[PNL Niv 1] ), "Revenues", Revenues, "Operating Costs", SUM ( 'F_Actuals'[Amount] ), "EBITDA", IF ( ISINSCOPE ( 'D_PNL'[PNL Niv 2] ), SUM ( 'F_Actuals'[Amount] ), EBITDA ), "EBIT", IF ( ISINSCOPE ( 'D_PNL'[PNL Niv 2] ), SUM ( 'F_Actuals'[Amount] ), EBITDA + DA ), "Net Result", EBITDA + DA + IT ), - SUM ( 'F_Actuals'[Amount] ) ) RETURN Result
TAB_Finance_Reporting;N/A;cy;M_Custom;VAR LastDate_ = CALCULATE ( MAX ( 'F_Actuals'[Accounting Period] ), ALL ( 'D_PNL' ) ) VAR Result = CALCULATE ( ROUND ( [M_actuals_amount_Custom], 2 ), FILTER ( ALL ( 'D_Date'[Year] ), 'D_Date'[Year] = YEAR ( LastDate_ ) ) ) RETURN Result^^#,0.00
TAB_Finance_Reporting;N/A;cy_ytd;M_Custom;VAR LastDate_ = MAX ( 'F_Actuals'[Accounting Period] ) VAR Result = CALCULATE ( ROUND ( [M_actuals_amount_Custom], 2 ), DATESYTD ( 'D_Date'[Date] ) ) RETURN Result^^#,0.00
TAB_Finance_Reporting;N/A;ly;M_Custom;VAR LastDate_ = CALCULATE ( MAX ( 'F_Actuals'[Accounting Period] ), ALL ( 'D_PNL' ) ) VAR Result = CALCULATE ( ROUND ( [M_actuals_amount_Custom], 2 ), FILTER ( ALL ( 'D_Date'[Year] ), 'D_Date'[Year] = YEAR ( LastDate_ ) - 1 ) ) RETURN Result^^#,0.00
TAB_Finance_Reporting;N/A;ly_ytd;M_Custom;CALCULATE ( ROUND ( [M_actuals_amount_Custom], 2 ), DATESYTD ( DATEADD ( 'D_Date'[Date], -1, YEAR ) ) )^^#,0.00
TAB_Finance_Reporting;N/A;budget_amount;M_Custom;VAR Revenues = SWITCH ( SELECTEDVALUE ( 'D_PNL'[PNL Niv 2] ), "Owned", CALCULATE ( - SUM ( 'F_Budget'[Amount] ), 'F_Budget'[Ownership] = "Owned" ), "Third Party", CALCULATE ( - SUM ( 'F_Budget'[Amount] ), 'F_Budget'[Ownership] = "Third Party" ), - SUM ( 'F_Budget'[Amount] ) ) VAR EBITDA = CALCULATE ( - SUM ( 'F_Budget'[Amount] ), FILTER ( ALL ( 'D_PNL' ), 'D_PNL'[PNL Niv 1] IN { "Revenues", "Operating Costs" } ) ) VAR DA = CALCULATE ( - SUM ( 'F_Budget'[Amount] ), FILTER ( ALL ( 'D_PNL' ), 'D_PNL'[PNL Niv 1] = "EBITDA" ) ) VAR IT = CALCULATE ( - SUM ( 'F_Budget'[Amount] ), FILTER ( ALL ( 'D_PNL' ), 'D_PNL'[PNL Niv 1] = "EBIT" ) ) VAR Result = IF ( ISINSCOPE ( 'D_PNL'[PNL Niv 1] ) || ISINSCOPE ( 'D_PNL'[PNL Niv 2] ), SWITCH ( SELECTEDVALUE ( 'D_PNL'[PNL Niv 1] ), "Revenues", Revenues, "Operating Costs", SUM ( 'F_Budget'[Amount] ), "EBITDA", IF ( ISINSCOPE ( 'D_PNL'[PNL Niv 2] ), SUM ( 'F_Budget'[Amount] ), EBITDA ), "EBIT", IF ( ISINSCOPE ( 'D_PNL'[PNL Niv 2] ), SUM ( 'F_Budget'[Amount] ), EBITDA + DA ), "Net Result", EBITDA + DA + IT ), - SUM ( 'F_Budget'[Amount] ) ) RETURN Result
TAB_Finance_Reporting;N/A;bud;M_Custom;VAR LastDate_ = CALCULATE ( MAX ( 'F_Budget'[Accounting Period] ), 'F_Budget'[Type] = "BUD", ALL ( 'D_PNL' ) ) VAR Result = CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "BUD", FILTER ( ALL ( 'D_Date'[Year] ), 'D_Date'[Year] = YEAR ( LastDate_ ) ) ) RETURN Result^^#,0.00
TAB_Finance_Reporting;N/A;bud_ytd;M_Custom;CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "BUD", DATESYTD ( 'D_Date'[Date] ) )^^#,0.00
TAB_Finance_Reporting;N/A;le;M_Custom;VAR LastDate_= CALCULATE ( MAX ( 'F_Budget'[Accounting Period] ), CONTAINSSTRING ( 'F_Budget'[Type], "LE" ), ALL ( 'D_PNL' ) ) VAR Result = CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = SELECTEDVALUE ( 'LE'[LE] ), FILTER ( ALL ( 'D_Date'[Year] ), 'D_Date'[Year] = YEAR ( LastDate_ ) ) ) RETURN Result^^#,0.00
TAB_Finance_Reporting;N/A;le_ytd;M_Custom;CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = SELECTEDVALUE ( 'LE'[LE] ), DATESYTD ( 'D_Date'[Date] ) )^^#,0.00
TAB_Finance_Reporting;N/A;le_1;M_Custom;VAR LastDate_= CALCULATE ( MAX ( 'F_Budget'[Accounting Period] ), CONTAINSSTRING ( 'F_Budget'[Type], "LE" ), ALL ( 'D_PNL' ) ) VAR Result = CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "LE1", FILTER ( ALL ( 'D_Date'[Year] ), 'D_Date'[Year] = YEAR ( LastDate_ ) ) ) RETURN Result^^#,0.00
TAB_Finance_Reporting;N/A;le_1_ytd;M_Custom;CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "LE1", DATESYTD ( 'D_Date'[Date] ) )^^#,0.00
TAB_Finance_Reporting;N/A;le_2;M_Custom;VAR LastDate_= CALCULATE ( MAX ( 'F_Budget'[Accounting Period] ), CONTAINSSTRING ( 'F_Budget'[Type], "LE" ), ALL ( 'D_PNL' ) ) VAR Result = CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "LE2", FILTER ( ALL ( 'D_Date'[Year] ), 'D_Date'[Year] = YEAR ( LastDate_ ) ) ) RETURN Result^^#,0.00
TAB_Finance_Reporting;N/A;le_2_ytd;M_Custom;CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "LE2", DATESYTD ( 'D_Date'[Date] ) )^^#,0.00
TAB_Finance_Reporting;N/A;le_3;M_Custom;VAR LastDate_= CALCULATE ( MAX ( 'F_Budget'[Accounting Period] ), CONTAINSSTRING ( 'F_Budget'[Type], "LE" ), ALL ( 'D_PNL' ) ) VAR Result = CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "LE3", FILTER ( ALL ( 'D_Date'[Year] ), 'D_Date'[Year] = YEAR ( LastDate_ ) ) ) RETURN Result^^#,0.00
TAB_Finance_Reporting;N/A;le_3_ytd;M_Custom;CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "LE3", DATESYTD ( 'D_Date'[Date] ) )^^#,0.00
TAB_Finance_Reporting;N/A;le_4;M_Custom;VAR LastDate_= CALCULATE ( MAX ( 'F_Budget'[Accounting Period] ), CONTAINSSTRING ( 'F_Budget'[Type], "LE" ), ALL ( 'D_PNL' ) ) VAR Result = CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "LE4", FILTER ( ALL ( 'D_Date'[Year] ), 'D_Date'[Year] = YEAR ( LastDate_ ) ) ) RETURN Result^^#,0.00
TAB_Finance_Reporting;N/A;le_4_ytd;M_Custom;CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "LE4", DATESYTD ( 'D_Date'[Date] ) )^^#,0.00
TAB_Finance_Reporting;N/A;le_5;M_Custom;VAR LastDate_= CALCULATE ( MAX ( 'F_Budget'[Accounting Period] ), CONTAINSSTRING ( 'F_Budget'[Type], "LE" ), ALL ( 'D_PNL' ) ) VAR Result = CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "LE5", FILTER ( ALL ( 'D_Date'[Year] ), 'D_Date'[Year] = YEAR ( LastDate_ ) ) ) RETURN Result^^#,0.00
TAB_Finance_Reporting;N/A;le_5_ytd;M_Custom;CALCULATE ( ROUND ( [M_budget_amount_Custom], 2 ), 'F_Budget'[Type] = "LE5", DATESYTD ( 'D_Date'[Date] ) )^^#,0.00
TAB_Finance_Reporting;N/A;delta_bud;M_Custom;[M_cy_Custom] - [M_bud_Custom]^^#,0.00%
TAB_Finance_Reporting;N/A;delta_bud_pct;M_Custom;ROUND ( DIVIDE ( [M_cy_Custom] - [M_bud_Custom], [M_bud_Custom] ), 4 )^^#,0.00%
TAB_Finance_Reporting;N/A;delta_bud_ytd;M_Custom;[M_cy_ytd_Custom] - [M_bud_ytd_Custom]^^#,0.00%
TAB_Finance_Reporting;N/A;delta_bud_ytd_pct;M_Custom;ROUND ( DIVIDE ( [M_cy_ytd_Custom] - [M_bud_ytd_Custom], [M_bud_ytd_Custom] ), 4 )^^#,0.00%
TAB_Finance_Reporting;N/A;status;M_Custom;VAR DeltaBudget = IF ( [M_bud_Custom] > 0, [M_delta_bud_pct_Custom], - [M_delta_bud_pct_Custom] ) VAR Result = IF ( DeltaBudget <= 0, 1, IF ( DeltaBudget <= 0.05, 0, -1 ) ) RETURN Result^^0
TAB_Finance_Reporting;N/A;status_green;M_Custom;IF ( [M_status_Custom] = 1, 1, BLANK () )^^0
TAB_Finance_Reporting;N/A;status_orange;M_Custom;IF ( [M_status_Custom] = 0, 0, BLANK () )^^0
TAB_Finance_Reporting;N/A;status_red;M_Custom;IF ( [M_status_Custom] = -1, -1, BLANK () )^^0
TAB_Finance_Reporting;N/A;cy;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;cy_ytd;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;ly;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;ly_ytd;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;bud;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;bud_ytd;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le_ytd;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le_1;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le_1_ytd;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le_2;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le_2_ytd;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le_3;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le_3_ytd;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le_4;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le_4_ytd;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le_5;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;le_5_ytd;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;delta_bud;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;delta_bud_pct;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;delta_bud_ytd;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;delta_bud_ytd_pct;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;status;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;status_green;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;status_orange;M_Analytics;^^^^false
TAB_Finance_Reporting;N/A;status_red;M_Analytics;^^^^false
TAB_Remuneratie;F_Data_Revenue;fact_potential_netaftercommission;M_Summarization;Numeric^^^^data_fact_potential_netaftercommission
TAB_Remuneratie;F_Data_Revenue;fact_potential_grossaftercommission;M_Summarization;Numeric^^^^data_fact_potential_grossaftercommission
TAB_Remuneratie;F_Data_Revenue;fact_potential_grossbeforecommission;M_Summarization;Numeric^^^^data_fact_potential_grossbeforecommission
TAB_Remuneratie;F_Data_Revenue;fact_delivery_netaftercommission;M_Summarization;Numeric^^^^data_fact_delivery_netaftercommission
TAB_Remuneratie;F_Data_Revenue;fact_delivery_grossaftercommission;M_Summarization;Numeric^^^^data_fact_delivery_grossaftercommission
TAB_Remuneratie;F_Data_Revenue;fact_delivery_netbeforecommission;M_Summarization;Numeric^^^^data_fact_delivery_netbeforecommission
TAB_Remuneratie;F_Data_Revenue;fact_delivery_grossbeforecommission;M_Summarization;Numeric^^^^data_fact_delivery_grossbeforecommission
TAB_Remuneratie;F_Data_Revenue;fact_potential_netbeforecommission;M_Summarization;Numeric^^^^data_fact_potential_netbeforecommission
TAB_Remuneratie;F_Data_Revenue;fact_potential_quantity;M_Summarization;Numeric^^^^data_fact_potential_quantity
TAB_Remuneratie;F_Data_Revenue;fact_delivered_quantity;M_Summarization;Numeric^^^^data_fact_delivered_quantity
TAB_Remuneratie;F_Data_Revenue;percentage_interactions;M_Summarization;Numeric^^Percent^^data_percentage_interactions
TAB_Remuneratie;F_Data_Revenue;interactions_segment_bucket;M_Summarization;Numeric^^^^data_interactions_segment_bucket
TAB_Remuneratie;F_Data_Revenue;interactions_segment_bucket_wave;M_Summarization;Numeric^^^^data_interactions_segment_bucket_wave
TAB_Remuneratie;F_Data_Revenue;interactions_segment_wave;M_Summarization;Numeric^^^^data_interactions_segment_wave
TAB_Remuneratie;F_Data_Revenue;delivered_quantity_daily;M_Summarization;Numeric^^^^data_delivered_quantity_daily
TAB_Remuneratie;N/A;data_fact_potential_netaftercommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_fact_potential_grossaftercommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_fact_potential_grossbeforecommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_fact_delivery_netaftercommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_fact_delivery_grossaftercommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_fact_delivery_netbeforecommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_fact_delivery_grossbeforecommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_fact_potential_netbeforecommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_fact_potential_quantity;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_fact_delivered_quantity;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_percentage_interactions;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_interactions_segment_bucket;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_interactions_segment_bucket_wave;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_interactions_segment_wave;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;data_delivered_quantity_daily;M_Analytics;PY,Y,YTD
TAB_Remuneratie;F_Delivery_Revenue;fact_delivered_quantity;M_Summarization;Numeric^^^^delivery_fact_delivered_quantity
TAB_Remuneratie;F_Delivery_Revenue;fact_delivery_grossaftercommission;M_Summarization;Numeric^^^^delivery_fact_delivery_grossaftercommission
TAB_Remuneratie;F_Delivery_Revenue;fact_delivery_netaftercommission;M_Summarization;Numeric^^^^delivery_fact_delivery_netaftercommission
TAB_Remuneratie;F_Delivery_Revenue;fact_delivery_netaftercommission_orig;M_Summarization;Numeric^^^^delivery_fact_delivery_netaftercommission_orig
TAB_Remuneratie;F_Delivery_Revenue;fact_overdelivered_quantity;M_Summarization;Numeric^^^^delivery_fact_overdelivered_quantity
TAB_Remuneratie;F_Delivery_Revenue;fact_potential_grossaftercommission;M_Summarization;Numeric^^^^delivery_fact_potential_grossaftercommission
TAB_Remuneratie;F_Delivery_Revenue;fact_potential_grossaftercommission_orig;M_Summarization;Numeric^^^^delivery_fact_potential_grossaftercommission_orig
TAB_Remuneratie;F_Delivery_Revenue;fact_potential_netaftercommission;M_Summarization;Numeric^^^^delivery_fact_potential_netaftercommission
TAB_Remuneratie;F_Delivery_Revenue;fact_potential_netaftercommission_orig;M_Summarization;Numeric^^^^delivery_fact_potential_netaftercommission_orig
TAB_Remuneratie;F_Delivery_Revenue;fact_potential_quantity;M_Summarization;Numeric^^^^delivery_fact_potential_quantity
TAB_Remuneratie;N/A;delivery_fact_delivered_quantity;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;delivery_fact_delivery_grossaftercommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;delivery_fact_delivery_netaftercommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;delivery_fact_delivery_netaftercommission_orig;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;delivery_fact_delivery_netbeforecommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;delivery_fact_delivery_netbeforecommission_orig;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;delivery_fact_overdelivered_quantity;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;delivery_fact_potential_grossaftercommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;delivery_fact_potential_grossaftercommission_orig;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;delivery_fact_potential_netaftercommission_orig;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;delivery_fact_potential_netaftercommission;M_Analytics;PY,Y,YTD
TAB_Remuneratie;N/A;delivery_fact_potential_quantity;M_Analytics;PY,Y,YTD
TAB_Remuneratie;F_Segment_Contribution;pct_final;M_Summarization;Numeric^^Percent^^segment_contribution_share
TAB_Remuneratie;N/A;segment_contribution_share;M_Analytics;PY,Y,YTD
TAB_PowerBI_Activities;N/A;Activities;M_Custom;COUNTROWS(F_Activities)
TAB_PowerBI_Activities;N/A;Activities;M_Analytics;PM,M,PY,Y,YTD
TAB_PowerBI_Activities;N/A;Activities_Duplicate;M_Custom;COUNTROWS(F_Activities)
TAB_PowerBI_Activities;N/A;Activities_Duplicate;M_Analytics;
